Categoría:Alimentos fermentados,Wikimedia Commons alberga una categoría multimedia sobre Alimentos fermentados.,Root -> Categoría:Alimentos_por_tipo
Horno de solera,"Los hornos de solera abierta son uno de varios tipos de hornos en los que el exceso de carbono y otras impurezas del arrabio se queman para producir acero.[1]​ Dado que el acero es difícil de fabricar debido a su alto punto de fusión, los combustibles y hornos normales eran insuficientes y el horno de solera abierta se desarrolló para superar esta dificultad. En comparación con el método Bessemer, al que desplazó, sus principales ventajas eran que no expone el acero a un exceso de nitrógeno (que haría que el acero se volviera quebradizo), es más fácil de controlar y permite la fusión y refinación de grandes cantidades de chatarra de hierro y acero.[2]​
El horno de solera abierta fue desarrollado por primera vez por el ingeniero de origen alemán Carl Wilhelm Siemens. En 1865, el ingeniero francés Pierre-Émile Martin obtuvo una licencia de Siemens y aplicó por primera vez su horno regenerativo para fabricar acero. Su proceso se conocía como el proceso Martin-Siemens, y el horno como un horno de ""solera abierta"". La mayoría de los hornos de solera abierta dejaron de funcionar a principios de la década de 1990, sobre todo debido a su lento funcionamiento, siendo reemplazados por el horno de oxígeno básico o el horno de arco eléctrico.[2]​

El ejemplo más antiguo de acería de solera abierta se encuentra hace unos 2000 años en la cultura del pueblo Haya, en la actual Tanzania,[3]​ y en Europa en la fragua catalana, inventada en España en el siglo VIII. Es habitual limitar el término a ciertos procesos siderúrgicos del siglo XIX y posteriores, excluyendo así de su aplicación las floromías (incluida la fragua catalana), las forjas artísticas y los hornos de pudelado.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Horno de tubo,"Un horno de tubo u horno tubular es un dispositivo de calentamiento eléctrico utilizado para llevar a cabo síntesis y purificaciones de compuestos inorgánicos, y ocasionalmente la síntesis orgánicas. Un posible diseño consta de una cavidad cilíndrica rodeada de serpentines de calefacción incrustados en una matriz térmicamente aislante. La temperatura puede ser controlada a través de la retroalimentación de un termopar. 
Los hornos tubulares más elaborados tienen dos (o más) zonas de calentamiento útiles para experimentos de transporte. Algunos controladores digitales de temperatura proporcionan una interfaz permitiendo al operador programar segmentos para usos como aumento gradual, remojo o sinterización, entre otros. 
Algunos materiales avanzados en elementos de calefacción, tales como disiliciuro de molibdeno ofrecido en determinados modelos por Vecstar en Derbyshire, Reino Unido, pueden producir temperaturas de trabajo de hasta 1800 °C. Esto facilita aplicaciones más sofisticadas.[1]​ Algunos materiales comumnes para fabricación de  tubos de reacción son alúmina, Pyrex y cuarzo fundido.
El horno de tubo se inventó en la primera década del siglo XX y se utilizaba originalmente para la fabricación de filamentos para lámparas de cerámica de Nernst y glowers.[2]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Horno de vapor combi,"Horno de vapor combi es un tipo de equipo térmico profesional de cocina que aplica regímenes variados de combinación de vapor y convección para cocinar. Este tipo de equipo de cocina se usa para casi 70% de todas las operaciones posibles de cocinamiento. Consiguientemente, hornos a vapor combi pueden sustituir tipos diferentes de equipo de cocina, como: vaporera, armario de calentamiento, horno de convección, vaporera eléctrica, cocina eléctrica o de gas, sartén de volteo, marmita.
Regímenes básicos:

tratamiento de la comida por vapor;
conveccón (circulación de aire cálido);
variante combinado de preparación (al mismo tiempo se aplican el vapor y el aire cálido).",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Horno eléctrico,"Un horno eléctrico es aquel aparato para la cocción que funciona con energía eléctrica. Esta es convertida en calor por resistencias.
Los hornos eléctricos son totalmente automatizados; la cocción es la más perfecta por el control que mantiene sobre la temperatura en todo momento. Cierto que el consumo de electricidad es oneroso, aunque en los modernos no es excesivamente alto.
Existe hornos que proveen energía calorífica a través de radiación infrarroja y ventiladores que hagan circular aire caliente a fin de proporcionar una cocción más pareja y disminuir el consumo de energía eléctrica.
También existen distintos tipos de hornos eléctricos como son los hornos con sistema de autolimpieza. Dentro de estos tipos existen dos grandes grupos que son los hornos con sistema de aqualisis y los hornos pirolíticos.


== Referencias ==",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Horno gótico,"Los hornos góticos son edificios de época gótica que se construyeron como hornos de pan en la zona de la actual provincia de Castellón.
Ejemplos de ellos son los de Forcall, Villafranca del Cid, Cabanes y San Mateo.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Horno solar de Odeillo,"El horno solar de Odeillo es un centro francés de investigaciones sobre energía solar dependiente del Centre national de la recherche scientifique (CNRS) que está situado en la comuna de Font-Romeu-Odeillo-Via, en el departamento de los Pirineos Orientales, al sur de la Montse. 
El horno solar de Odeillo es, junto al que existe en Taskent (Uzbekistán), uno de los dos mayores hornos solares del mundo, con una potencia térmica de 1000 kW y debe su renombre mundial a su especialización en investigación de la concentración de la radiación solar y del comportamiento de los materiales sometidos a condiciones de temperatura extremas.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Horno tabún,"Un horno tabún, u horno judío (en inglés transliterado taboon, del árabe, طابون ṭābūn), es un horno de arcilla, con forma de cono truncado, con una apertura en el fondo que permite encender y alimentar el fuego. Construido y utilizado en tiempos bíblicos como horno familiar, horno del barrio u horno de todo un pueblecito, los hornos tabun continúan siendo construidos y utilizados en la actualidad, en algunos lugares de Oriente Medio. Algunos hornos tabun se fabrican de metal, también hoy en día, emulando épocas pasadas.[1]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Horno tandur,"El horno tandur (del inglés, tandoor /tænˈdʊər/, a su vez proveniente del hindi तन्दूर tandoor) u horno tannur (del inglés, tannour, a su vez del persa  تنور  tanūr), llamado atanor en español medieval,[1]​ es un tipo de horno de forma cilíndrica hecho de arcilla o metal y usado para cocinar los alimentos mediante carbón vegetal. Es usado en diversas gastronomías de Asia, especialmente Asia central, el Subcontinente indio y Oriente Medio,[2]​ así como en el sur del Cáucaso.[3]​ Este tipo de horno es muy usado en la región del Punyab, en el norte de la India y Pakistán. Las temperaturas en el tandur pueden alcanzar los 480 °C. Es muy común que un horno tandur permanezca encendido durante largos períodos con el objeto de mantener su temperatura de funcionamiento lista para cocinar alimentos.
El ejemplo más antiguo de tandur se ha encontrado en los asentamientos de Harappa y Mohenjo Daro, que corresponden a antiguas culturas del valle del Indo. En sánscrito, el horno tandur es llamado kandu. La palabra tandur proviene del idioma urdú tandūr y tannūr; éstas derivan a su vez del persa tanūr, el cual viene de la palabra árabe tannūr, que en turco es tandır y en azerí es təndir.
Se emplea en la elaboración de ciertos platos del norte de la India y cocina pakistaní, tal como el conocido pollo tandurí, así como diversas clases de pan como el tanduri roti y el naan. (La palabra tanduri es empleada en estos platos como un adjetivo.) Se conoce como tonir en armenio que es citado como una amplia forma de cocinar a la barbacoa y de elaborar el pan lavash.
En la India, el tandur se conoce también con el nombre de bhatti. En el desierto de Thar (al noroeste de la India y este de Pakistán), la tribu bhatti utiliza este tipo de horno en sus asentamientos en el desierto.
El tandur es en la actualidad una figura muy representante de la cocina de la India internacional y aparece unido a la figura de muchos restaurantes indios alrededor del mundo. Los alimentos cocinados con un horno tandur mantienen todos los jugos y el sabor, se considera por muchos dietistas como una forma sana de cocinar. Hoy en día muchas personas instalan un tandur en sus casas para hacer pan y kebabs. Algunos tandurs modernos hoy en día emplean electricidad o gas en lugar de carbón vegetal.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Horno tostador,"El horno tostador es un electrodoméstico usado en la cocina para tostar, asar o calentar alimentos. En general, pueden funcionar con temperaturas comprendidas entre 65 y 260 °C (de 149 a 500 °F).[1]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Horno ucraniano,"El horno ucraniano, también conocido como horno de Kiev u horno ruso, es una construcción de piedra y mampostería muy utilizada en la Jata Ucraniana, que es la casa tradicional rural de este país. Los registros más antiguos de los que se dispone sobre este tipo de construcción datan del siglo XV.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Horno-Asador de Timanfaya,"El Horno-Asador de Timanfaya fue diseñado por César Manrique y Eduardo Cáceres para un establecimiento de cocina artesanal canaria (Restaurante El Diablo) en el parque nacional de Timanfaya en Lanzarote. El horno-asador funciona con unas rejillas sobre una hendidura en el suelo de varios metros de profundidad en una zona de una alta actividad geotérmica y magmática dentro del parque nacional de Timanfaya. El calor sube desde las entrañas de la Tierra, asando los alimentos colocados en dicha rejilla.[1]​[2]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Hornos de Cal de la Guirra,"El Conjunto de Hornos de Cal de la Guirra se encuentra situado en el término municipal de Antigua, isla de Fuerteventura, (Canarias, España), en la denominada Caleta de La Guirra, ubicada entre las Marismas y la Caleta de la Hondura, y muy próxima a la Playa y Puerto de Caleta de Fuste.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Huayra,"Huayra, guaira o huayrachina (en quechua, 'viento') era un horno para fundir minerales de la época prehispánica[¿dónde?].",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Kamado,"El kamado es un vaso de barro o porcelana utilizado como estufa u horno de leña o carbón, utilizado tradicionalmente en China y Japón. Las versiones más modernas se producen y venden internacionalmente. A menudo se comercializan como parrilla o ahumador para uso en exteriores. 
Kamado en japonés significa “Lugar de cocina” o un amplio sentido del arte de cocinar. También se designa así al ""Horno de barro"" cuya característica es que estaba fijo y era construido con la vivienda . Su función era la de cocinar, ahumar y calefaccionarse. También se complementaban con los “Hibachi” los cuales a diferencia de los Kamado (pronunciar Kamadó) tenían un carácter móvil y le daban similar uso. 
Una de las características de estos hornos es que para su fabricación se utilizaba barro. Este material de carácter poroso, daba la posibilidad de curarse, lo cual trasmitía a carnes y comidas el sabor característico de los hornos de barro.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Kiln,"Kiln es un término del idioma inglés equivalente a horno,[1]​[2]​ y usado en algunos contextos especializados o medios comerciales para referirse a un tipo de cámara térmicamente aislada y sometida a un control de temperatura.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Mufla,"Mufla, en alfarería, denomina a diversos tipos de recipientes, estuches o cámaras que durante la cocción protegen determinadas piezas de la llama directa y gases de combustión del horno, y permiten una cochura específica.[1]​ Es un término introducido en el lenguaje de la cerámica en el siglo XX; su forma en castellano procedente del francés moufle.[2]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Pezguera,"La pezguera es un horno en el que se introducían tarros resinosos para obtener la pez, que es un tipo de brea.[1]​ 
Esta Pez era un producto que se obtenía de la resina en las zonas de pinares en ciertos pueblos de Castilla. La resina que se tomaba de los pinos, se llevaba al horno y en este se obtenía un aceite negruzco (pez) con diferentes usos.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Tatara,"El tatara (鑪, tatara?) es el horno tradicional japonés utilizado para fundir hierro y acero. La palabra más tarde también ha llegado a significar todo el edificio que alberga el horno. El acero tradicional en Japón proviene del mineral de hierro procesado mediante un método especial llamado sistema tatara. 
El acero, o tamahagane (玉鋼, tamahagane?), utilizado para forjar espadas japonesas (nihontō (日本刀, 'nihontō'?), conocidas como katanas ( 刀 ) por los maestros japoneses contemporáneos como Kihara Akira y Gassan Sadatoshi, todavía se funde en una tatara. Una de las pocas tataras existentes es la tatara Nittoho en la Prefectura de Shimane, Japón.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Herramientas de panadero -> Categoría:Hornos
Hojaldre,"El hojaldre es una masa crujiente utilizada para elaborar pasteles y otras preparaciones culinarias. Se elabora con harina, grasa (mantequilla, manteca de cerdo o margarina), agua y sal. Es crujiente después de su cocción. 
Pudo encontrarse referencias a pastas y masas hojaldradas en las antiguas Grecia y Roma.[cita requerida]",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Masas -> Categoría:Hojaldre
Aplanchado,"El aplanchado es un dulce tradicional consumido en el Ecuador y el sur de Colombia, principalmente Popayán, consiste en una masa horneada de hojaldre cubierta por una capa de glace dulce horneado,[1]​que se sirve en porciones rectangulares.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Masas -> Categoría:Hojaldre
Cuerno de crema,"Cream horn o cuerno de crema es un pastel hecho con masa escamosa (también conocida como masa milhojas) o masa de hojaldre (pâte feuilletée) y crema batida. También se puede hacer con el merengue y se llamada ""cuerno de merengue"".
La forma del cuerno se hace enrollando tiras superpuestas de pastelería alrededor de un molde cónico, que puede ser metálico o de silicona o hacerse con papel de hornear, que puede contener en su interior barquillo helado, para dar forma.
Después de la cocción, se añade una cucharada de mermelada o fruta y el pastel se rellena con crema batida. El pastel también se puede humedecer y espolvorear con azúcar antes de hornear para un acabado crujiente, dulce.[1]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Masas -> Categoría:Hojaldre
Napoleonka,"La napoleonka o kremówka (en eslovaco Krémeš, en alemán Cremeschnitte) es un pastel de crema polaco. Está hecho de dos capas de hojaldre, rellenas de nata montada, crema de mantequilla, crema de vainilla o algunas veces crema de clara de huevo y generalmente es espolvoreado con azúcar glas.[1]​ También se puede decorar con crema o cubrirlo con una capa de glaseado.
En algunos sitios de Polonia, el pastel es conocido como kremówka (""pastel de crema"") y en otros como napoleonka.[2]​ El pastel en sí es una variación del milhojas, un postre francés.[3]​[4]​
Algunas veces, el kremówka puede contener alcohol, esta versión se hizo popular a raíz de una historia falsa de que al Papa Juan Pablo II le gustaba esta variante.[5]​[6]​ En realidad, al Papa le gustaba la versión tradicional del kremówka.[7]​


== Referencias ==",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Masas -> Categoría:Hojaldre
Pastel de carne murciano,"El pastel de carne murciano es un pastel de carne de hojaldre relleno principalmente de ternera, chorizo, huevo y especias. Son típicos de la zona de la Huerta de Murcia, destacando los municipios de Murcia, Santomera, Cieza, Abanilla y la cercana Orihuela. Posee importantes raíces árabes.[1]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Masas -> Categoría:Hojaldre
Solomillo Wellington,"El solomillo o buey Wellington es una forma de preparar el lomo de buey cubierto con paté (a menudo paté de fuagrás) y duxelle, envuelto luego en lonchas de jamón y hojaldre, y horneado.[1]​ Algunas recetas incluyen envolver la carne cubierta en un crêpe para retener la humedad y evitar que el hojaldre se humedezca.
Puede envolverse y cocerse un lomo entero, que luego se corta en rodajas para servirlo, o bien puede cortarse el lomo en rodajas individuales antes de envolverlas y hornearlas. Pueden añadirse muchas especias para mejorar el sabor, como por ejemplo curry, pimienta de Jamaica, cualquier mezcla de especias para parrilla o jengibre.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Masas -> Categoría:Hojaldre
Tompoes,"Un tompouce o tompoes (pronúnciese tompús) es un pastel típico de los Países Bajos similar al milhojas. Consiste en dos láminas rectangulares de hojaldre rellenas de abundante crema. Se suele recubrir de una crema rosada o naranja, según la ocasión.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Masas -> Categoría:Hojaldre
Volován,"El volován (en francés, vol-au-vent)[1]​ es un pequeño molde o cesto cilíndrico hecho de masa de hoja u hojaldre que se rellena tradicionalmente con preparados salados. La parte superior es previamente recortada y se vuelve a colocar al final como si fuese una tapa. Se rellena también con preparados dulces. Los volovanes son individuales y se suelen servir como entrantes. Se hacen también miniaturas para aperitivos y cócteles.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Masas -> Categoría:Hojaldre
Dona,"Una dona, también llamada dónut[1]​[2]​[3]​ (del inglés doughnut /ˈdoʊnət/ o /ˈdoʊnʌt/;), rosquilla, rosquita, rosca, picarón, berlina o berlín es un toro o rosca de pan dulce que tradicionalmente está frito en grasa de cerdo.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Pan dulce -> Categoría:Dónuts
Awameh,"El Awameh (en árabe: عوامة «que flota») es un dulce típico de la pastelería árabe levantina hechos de masa dulce remojada en jarabe de azúcar o miel, canela y freída en aceite. A veces también se le espolvorea sésamo. En algunas zonas de Oriente Medio se les conoce también como zlabieh (زلابية). En la cocina turca existe su análogo, el lokma (لقمة), que en la cocina griega se le llama loukoumádes (λουκουμάδες). También es similar a los jalebis indios, aunque tienen forma de flor y aroma diferente.
Los awameh se asocian con Navidad y la «circuncisión de Cristo» o bautismo, llamado ghtas o awwameh.[1]​[2]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Pan dulce -> Categoría:Dónuts
Bambaloni,"El Bambaloni es un dulce tipo beignet originario de Túnez. 
Puede ser hecho en casa o comprado en tiendas de comida rápida. Se prepara con una pasta de harina frita en aceite y se come espolvoreado con azúcar.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Pan dulce -> Categoría:Dónuts
Bamiyeh,"Bamiyeh (persa: باميه) es una comida tradicional[1]​ de Irán y Turquía, similar a una dónut.[2]​ Es hecha de yogur y una masa a base de almidón, que se fríe antes de ser sumergida en jarabe.[3]​ Es un alimento dulce que se disfruta después de la conclusión del ayuno del Ramadán.[4]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Pan dulce -> Categoría:Dónuts
Bomboloni,"Bomboloni (bombolone es singular) es una masa frita italiana con relleno. Son similar a otras dónuts rellenas (Berlinesa, krafne, etc.) y se comen como un aperitivo y postre. El nombre del postre es homónima con bomboloni (bombas de gran tamaño), y aparece en una canción pop italiania con doble significado de la palabra hablada.
Los pasticceries a veces tienen signos escritos para ellos. También se venden en carritos en la playa,[1]​ y son un poco distintos de las dónuts rellenas de otros países por tener la parte de relleno en la parte superior.
El restaurante A Voce en Nueva York, los ha servido con salsa de chocolate,[2]​ y en Florencia se dice que se prefiere el bombolini caldi (caliente) en Buscioni, donde son servidos ""directamente desde el horno"" y rellenos de rellenos de crema, chocolate o mermelada.[3]​ 
La cantante italiana Gianna Nannini, en el álbum compilatorio de 1996 Bomboloni, contiene la canción ""Bomboloni"" con letras sobre dónuts calientes y bombas.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Pan dulce -> Categoría:Dónuts
Brown Bobby,"Un Brown Bobby es una dónut triangular en forma de anillo. Se hornea en una máquina de Bobby Brown, que se asemeja y funciona similar a una gofrera. Estas máquinas fueron creadas por Food Display Machine Corporation en Chicago, Illinois, alrededor de la década de 1920 y posiblemente después.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Pan dulce -> Categoría:Dónuts
Coca Cola Frita,"Coca Cola Frita o «Fried Coke» se trata de una masa congelada y saborizada con sirope de Coca-Cola que luego es frita. Se sirve en una copa que se cubre con nata montada, azúcar de canela y cereza.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Pan dulce -> Categoría:Dónuts
Dónut de coco,"El dónut de coco es un tipo de dónut del Reino Unido y Canadá que suele cubrirse o espolvorearse con coco rallado o en escamas. A menudo se tuesta o asa a la parrilla,  hay distintas variantes hechas con chocolate[1]​ y, según una receta de 1959, zumo de naranja en la masa y glaseado.[2]​
Los dónuts de coco no suelen rellenarse, pero hay un tipo de dónut diferente que emplea un relleno de crema de coco (como el Boston cream doughnut o el dónut de mermelada), que Conan O'Brien consideró una «experiencia que cambia la vida» en una visita de 3 días a Toronto en 2004: «aluciné», dijo O'Brien al Toronto Star.[3]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Pan dulce -> Categoría:Dónuts
Dónut de crema de Boston,"La dónut de crema es una dónut con glaseado de chocolate y crema de vainilla o relleno cremoso.[1]​[2]​ Esta dónut fue diseñada como la dónut oficial de Massachusetts en 2003,[3]​ después del Pastel de crema de Boston fue elegido como el postre del estado en 1996. Son hechas con azúcar, manteca, harina, leche entera, vainilla, y huevos.[4]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Pan dulce -> Categoría:Dónuts
Cruller,"Un cruller tradicional es un pastel trenzado, usualmente con forma de trenza, frito, hecho de masa que se parece al de una dónut, a menudo cubierto con azúcar en polvo normal; azúcar glas mezclado con canela.
El nombre puede referirse también al cruller francés, una dónut estriado con forma de anillo hecho de pasta choux.
El nombre viene de principios del siglo XIX, de krullen. Se comen tradicionalmente en Alemania y en otros países Europeos en Martes de Carnaval, para usar la grasa antes de la Cuaresma. En Danés, son conocidos como klejner y en Suecia como Klenäter. En Escandinavia, son comunes en Navidad.
Los crullers son encontrados comúnmente en Canadá, Nueva Inglaterra y los estados del Atlántico Medio y del Norte de Estados Unidos, pero también son comunes en California. El origen alemán es probablemente porque los crullers pueden ser encontrados más fácilmente en el Medio Oeste, donde muchos Alemanes inmigrantes se establecieron. Algunas panaderías de propiedad familiar los llaman krullers. 
En 2003, la cadena Dunkin' Donuts dejaron de hacer crullers tradicionales, diciendo que la labor de trabajo era muy intensa, y no podía ser simulada con nuevas máquinas para mezclar la manteca de dónut. Todavía venden Crullers Franceses.[1]​
Tim Hortons,[2]​ Honey Dew Donuts,[3]​ y Krispy Kreme[4]​ todavía venden los crullers, mientras que Dunkin' Donuts sólo venden los franceses. En lugar del cruller tradicional, Dunkin' Donuts ahora vende varias variaciones de un producto sustituto que se llama cake stick, que es una versión simplificada de máquina de una variedad más elaborada.[5]​


== Referencias ==",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Pan dulce -> Categoría:Dónuts
Dutchie,"El dutchie es una dónut Canadiense popularizada por la cadena Tim Hortons.[1]​ Es una dónut con forma de cuadrado que contiene pasas que está cubierto por azúcar. Es una de dos dónuts que ha estado disponible en el menú de Tim Hortons en 1964,[2]​ una posición que le ha ayudado a ser popular en Canadá. En 1991, Toronto Star informó que el dutchie y apple fritter eran la dónut frita más popular de la cadena.
En una informal encuesta de 1988 de Toronto Star, Tim Hortons fue premiada con tres medallas de oro, dos por sus dutchies y una por la dónut de crema de banana. 


== Referencias ==",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Pan dulce -> Categoría:Dónuts
Fasnacht,"Un Fasnacht, a veces escrito Fastnacht o Faschnacht, es un dónut de grasa servido tradicionalmente en el Día de Fasnacht (Martes de Carnaval), el día antes del inicio de la Cuaresma. Se hicieron como una forma de vaciar la despensa de cerdo, azúcar, grasa, y manteca.[1]​[2]​[3]​
En partes de Maryland, son llamados Kinklings, y solo son vendidos en pastelerías en Martes de Carnaval. La versión alemana es hecha de masa de levadura, frita, y recubierta o espolvoreada de azúcar o canela; pueden ser simples o rellenos de mermelada de frutas.[1]​[2]​[3]​


== Referencias ==",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Pan dulce -> Categoría:Dónuts
Filhós,"Filhós (o filhoses en plurar) es un postre tradicional de Navidad en Portugal.
Los filhós son hechos a menudo formando una bola de una mezcla de harina, huevos, y calabaza (pasta o masa), que es opcional. Después que la masa ha subido, se hace un molde en una forma de dónut. En lugar de hacer un agujero en el centro, como una dónut, hay pequeñas bolsas. Después que la masa ha sido fritada, son rociados azúcar o canela en la parte superior de la masa enfriada; luego están hechos para comer. Es la forma de filhós que se separa de su pariente, la malasada.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Pan dulce -> Categoría:Dónuts
Funnel cake,"El funnel cake o funnelcake (en inglés literalmente ‘pastel de embudo’) es una receta  regional popular en los carnavales, ferias, eventos deportivos y lugares turísticos de todo Estados Unidos aunque también se encuentran en algunas partes de otros países. Se elaboran vertiendo rebozado con la ayuda de un embudo en aceite caliente siguiendo un patrón circular y friéndolo hasta que se dora. Cuando se elabora en un puesto se emplea una manga pastelera,  una jarra especial con un pico similar a un embudo en lugar de usar uno separado. Se sirve típicamente con azúcar glas, jalea, mermelada, crema de chocolate, canela, frutas frescas u otras coberturas.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Pan dulce -> Categoría:Dónuts
Jaangiri,"El yanguiri o emarti es un dulce indio variante del yalebi. En el norte de la India y Pakistán se le llama imarti (urdu/hindi: امرتی/इमरती), y se toma frecuentemente con natillas (daji) para desayunar.[1]​
En inglés se escribe jangiri o jaangiri,[2]​ pero la letra jota se pronuncia como en el nombre inglés John (como una mezcla entre la sh y la ch).
En el sur de la India, este dulce se sirve al final de las comidas y es también popular en bodas y fiestas.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Pan dulce -> Categoría:Dónuts
Klenät,"El klenät (en plural: klenäter) o klena (en plural klenor) es un pastel frito común en Suecia, Dinamarca, Noruega, Islandia y las Islas Feroe, donde se los conoce como kleina (plural: kleinur). Se come tradicionalmente en Navidad,[1]​ más comúnmente al sur de Suecia pero también en el norte de Alemania, Noruega y Dinamarca.[2]​
La fritura se hace con harina, yema de huevo, azúcar y margarina o mantequilla.[3]​[4]​ La masa se extiende hacia afuera y luego se corta en tiras, que son cubiertas con papel plástico y se dejan reposar dos horas en un lugar frío.[5]​ A continuación se fríen con aceite de coco, aceite vegetal o manteca de cerdo. Una vez que el klenät esta frito, se espolvorea con azúcar. El jugo de limón, brännvin o coñac, son ingredientes opcionales. Si uno no quiere usar bebidas alcohólicas se puede usar una mezcla de agua con ácido acético. El klenät debe mantenerse en un lugar fresco. La masa sin freír puede conservarse en un frigorífico durante una semana. Este alimento se suele servir medio caliente y recién horneado.[6]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan -> Categoría:Pan dulce -> Categoría:Dónuts
