Huevos fu yung,"Egg foo young (Chinese: 芙蓉蛋; pinyin: fúróngdàn; Jyutping: fu4 'jung4 daan6*2, also spelled egg fooyung, egg foo yong, egg foo yung, or egg fu yung) is an omelette dish found in Chinese Indonesian, British Chinese, and Chinese American cuisine.
The name comes from the Cantonese language. Egg foo young is derived from fu yung egg slices, a mainland Chinese recipe from Guangdong.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Lo mein,"Lo mein (traditional Chinese: 撈麵/撈麪; simplified Chinese: 捞面; Cantonese Yale: lou1 min6; pinyin: lāo miàn) is a Chinese dish with  egg noodles. It often contains vegetables and some type of meat or seafood, usually beef, chicken, pork, or shrimp. It might also be served with wontons (called húntun 餛飩/馄饨 in Mandarin) although wontons are usually a soup ingredient. It can also be eaten with just vegetables.
Traditionally this is a dry variation of noodle soup. The soup is simply separated from the noodles and other ingredients and served on the side.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Mein gon,Mein gon (面干 miàn-gān) or informally referred to as crunchy noodles or crunchy chow mein are a type of noodle-shaped cracker (or dried biscuit) used in American Chinese cuisine.,Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Pollo a la naranja,Orange chicken or chen pi ji (traditional Chinese: 橙子雞; simplified Chinese: 橙子鸡; pinyin: chéngzǐ jī; Jyutping: caang2 zi2 gai1) is an American Chinese dish.,Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Pollo al sésamo,Sesame chicken is a dish commonly found in Chinese restaurants throughout the United States and Canada. The dish is similar to General Tso's chicken but the taste of the Chinese-based chicken is sweet rather than spicy.,Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Pollo con anacardo,"Cashew chicken (Chinese: 腰果雞丁) is a Chinese-American dish that combines chicken (usually stir-fried but occasionally deep-fried, depending on the variation), with cashews and either a light brown garlic sauce or a thick sauce made from chicken stock, soy sauce and oyster sauce.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Pollo Kung Pao,"Kung Pao chicken (Chinese: 宫保鸡丁; pinyin: Gōngbǎo jīdīng; Wade–Giles: Kung¹-pao³ Chi¹-ting¹), also transcribed Gong Bao or Kung Po, is a spicy, stir-fried Chinese dish made with cubes of chicken, peanuts, vegetables (traditionally Welsh onion only), and chili peppers. The classic dish in Sichuan cuisine originated in the Sichuan Province of south-western China and includes Sichuan peppercorns. Although the dish is found throughout China, there are regional variations that are typically less spicy than the Sichuan serving. Kung Pao chicken is also a staple of Westernized Chinese cuisine.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Rangoon de cangrejo,"Crab Rangoon, sometimes called crab puffs, crab rangoon puffs, or cheese wontons, are filled crisp dumpling appetizers served primarily in American Chinese restaurants.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Rollo de huevo,"Egg rolls are a variety of deep-fried appetizers served in American Chinese restaurants.  An egg roll is a cylindrical, savory roll with shredded cabbage, chopped pork, and other fillings inside a thickly-wrapped wheat flour skin, which is fried in hot oil.  The dish is served warm, and is usually eaten with the fingers, dipped in duck sauce, soy sauce, plum sauce, or hot mustard, often from a cellophane packet. Egg rolls are a ubiquitous feature of American Chinese cuisine and are often served as free additions to American Chinese combination platters throughout the United States, along with fried rice and fortune cookies.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Salsa de pato,"Duck sauce (or orange sauce) is a condiment with a sweet and sour flavor and a translucent orange appearance similar to a thin jelly. Offered at American Chinese restaurants, it is used as a dip for deep-fried dishes such as wonton strips, spring rolls, egg rolls, duck, chicken, fish, or with rice or noodles. It is often provided in single-serving packets along with soy sauce, mustard, hot sauce or red chili powder. It may be used as a glaze on foods, such as poultry. Despite its name, the sauce is not prepared using duck meat; rather it is named as such because it is a common accompaniment to Chinese-style duck dishes.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Sándwich St. Paul,"The St. Paul sandwich can be found in many Chinese American restaurants in St. Louis, Missouri, as well as other cities in Missouri, including Columbia, Jefferson City, and Springfield. The sandwich consists of an egg foo young patty (made with mung bean sprouts and minced white onions) served with dill pickle slices, white onion, mayonnaise, and lettuce between two slices of white bread. The St. Paul sandwich also comes in different combinations and specials, such as chicken, pork, shrimp, beef, and other varieties.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Sopa agripicante,"Hot and sour soup - is a popular example of Sichuan cuisine. Similar versions derive from Henan province, near Beijing, and from Henan cuisine itself, where it may also be known as Hulatang , or ""Pepper Hot Soup"" (胡辣汤). [1].",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Sopa de cangrejo y maíz,"Corn crab soup is a dish found in Chinese cuisine, American Chinese cuisine, and Canadian Chinese cuisine. The soup is similar to cream of corn soup with egg white and crab meat or imitation crab meat added.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Sopa de huevo,"Egg drop soup (Chinese: 蛋花湯; pinyin: Dànhuātāng) is a Chinese soup of wispy beaten eggs in chicken broth. Condiments such as black or white pepper, and finely chopped scallions and tofu are commonly added to the soup. The soup is made by adding a thin stream of beaten eggs to the boiling broth in the final moments of cooking, creating thin, silken strands or flakes of cooked egg that float in the soup.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Spareribs,"Spare ribs (also side ribs or spareribs) are a variety of ribs cut from the lower portion of a pig, specifically the belly and breastbone, behind the shoulder, and include 11 to 13 long bones. There is a covering of meat on top of the bones and also between them.  Spare ribs (pork) are distinguished from short ribs, which are beef.
Pork spare ribs are cooked and eaten in various cuisines around the world. They are especially popular in Chinese and American Chinese cuisine; they are generally called paigu (Chinese: 排骨; pinyin: páigǔ; Cantonese Yale: pàaih gwāt; lit. 'row of bones'), and in the cuisine of the Southern United States.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Ternera con pimiento,"Pepper steak (Chinese: 青椒牛肉; pinyin: qīngjiāoniúròu) is a stir-fried Chinese dish consisting of sliced beef steak (often flank, sirloin, or round) cooked with sliced bell peppers, bamboo shoots and other seasonings such as soy sauce and ginger, and usually thickened with cornstarch. Sliced onions and bean sprouts are also frequent additions to the recipe.Evidence for the dish's existence in the United States dates from at least 1948. The dish originated from Fujian cuisine, where it was known as qīngjiāo ròusī (青椒炒肉絲). In the original dish the meat used was pork and the seasonings were relatively light compared to pepper steak.
Similar adaptations of the Chinese qīngjiāoròusī (青椒肉丝; 青椒肉絲) include gochu-japchae (고추잡채; ""pepper japchae"") found in Korean Chinese cuisine and chinjao-rōsu (青椒肉絲) found in Japanese Chinese cuisine.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Tostada de gamba,"Shrimp toast or prawn toast is a Hongkongese-Cantonese dim sum dish. It is made from small triangles of bread, coated with a paste made from minced shrimp and cooked by baking or deep frying. It is a common appetizer in Western Chinese cuisine such as Australian and American. A common variant in the United Kingdom, Australia and Ireland is sesame prawn toast. This involves sprinkling sesame seeds before the baking or deep frying process.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Wantán,"A wonton (traditional Chinese: 餛飩; simplified Chinese: 馄饨; pinyin: húntun) is a type of Chinese dumpling commonly found across regional styles of Chinese cuisine. It is also spelled wantan or wuntun in transliteration from Cantonese 雲吞 / 云吞 (wan4 tan1) and wenden from Shanghainese 餛飩 / 馄饨 (hhun den). There are many different styles of wonton served throughout China, though most foreigners are only familiar with Cantonese wontons because of the predominance of Cantonese restaurants overseas.
Originating from China, wontons has also become popular in other East and Southeast Asian cuisines.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Gastronomía chino-estadounidense
Cervecería 100 Montaditos,"Cervecería 100 Montaditos is a restaurant chain in Spain specializing in sandwiches. The chain had over 350 retail stores in Spain. It has more than 90 restaurants in foreign countries: 34 in Italy, 20 in Portugal, 13 in Mexico, 5 in the United States, 3 in Guatemala, 2 in Colombia, 2 in Chile, 1 in Costa Rica, 1 in the Dominican Republic, 1 in Paraguay, 1 in Ecuador, 1 in Panama.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Grupo Restalia
The Good Burger,"The Good Burger (TGB) is a restaurant chain, founded in 2013, belonging to the Spanish multibrand group Restalia, owner of Cervecería 100 Montaditos and Cervecería La Sureña.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Grupo Restalia
Baconator,The Baconator sandwich is a cheeseburger sold by the international fast-food restaurant chain Wendy's.,Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Hamburguesas
Big King,"The Big King sandwich is one of the major hamburger products sold by the international fast-food restaurant chain Burger King, and was part of its menu for more than twenty years. As of March 2019, it is sold in the United States under its 1997 Big King XL formulation. During its testing phase in 1996–1997, it was originally called the Double Supreme and was configured similarly to the McDonald's Big Mac—including a three-piece roll. It was later reformulated as a more standard double burger during the latter part of product testing in 1997. It was given its current name when the product was formally introduced in September 1997, but maintained the more conventional double cheeseburger format. 
The product was renamed King Supreme in 2001 when it was slightly reformulated as part of a menu restructuring during a period of corporate decline. A later restructuring eliminated the King Supreme in favor of its new BK Stacker line of sandwiches. When the Stacker line was discontinued in the United States shortly after, the Big King returned in November 2013 as a permanent product.
Despite being off the menu in the United States for several years, the product was still sold in several other countries under several names during the interim of its unavailability in the United States. One such example sold by BK's European arm of the company is a larger version of the sandwich called the Big King XXL, based on the company's Whopper sandwich. The Big King XXL is part of a line of larger double cheeseburgers known as the BK XXL line; the XXL line was the center of controversy over product health standards and advertising in Spain when first introduced.
There was a chicken variant of the sandwich in the United States and Canada. To promote continuing interest in the product, Burger King occasionally releases limited-time variants on the Big King. 
The burger was introduced by Australian Burger King franchise Hungry Jack's in 2020 under the name Big Jack, with a slightly altered recipe and a controversial marketing campaign that highlighted its similarity to the Big Mac, leading to a trademark infringement lawsuit being filed by McDonalds.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Hamburguesas
Big Mac,"The Big Mac is a hamburger sold by the international fast food restaurant chain McDonald's. It was introduced in the Greater Pittsburgh area in 1967 and nationwide in 1968. It is one of the company's flagship products and signature dishes. The Big Mac contains two beef patties, trade secret Big Mac sauce, lettuce, cheese, pickles, and onions on a three-piece sesame seed bun.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Hamburguesas
Big N' Tasty,"The Big N’ Tasty is a hamburger sold by the international fast food chain McDonald's. It is designed to compete with the Whopper sandwich. A similar variation called the Big Tasty, without the center ""N'"", which was first released in Saudi Arabia, is sold outside the United States in parts of Europe, South America, South Africa, The Middle East, and Taiwan.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Hamburguesas
BK Stacker,The BK Stacker sandwiches are a family of cheeseburgers sold by the international fast-food restaurant chain Burger King.,Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Hamburguesas
Hamburguesa,"A hamburger (or burger for short) is a food consisting of fillings —usually a patty of ground meat, typically beef—placed inside a sliced bun or bread roll. Hamburgers are often served with cheese, lettuce, tomato, onion, pickles, bacon, or chilis; condiments such as ketchup, mustard, mayonnaise, relish, or a ""special sauce"", often a variation of Thousand Island dressing; and are frequently placed on sesame seed buns. A hamburger topped with cheese is called a cheeseburger.The term burger can also be applied to the meat patty on its own, especially in the United Kingdom, where the term patty is rarely used, or the term can even refer simply to ground beef. Since the term hamburger usually implies beef, for clarity burger may be prefixed with the type of meat or meat substitute used, as in beef burger, turkey burger, bison burger, portobello burger, or veggie burger. In Australia and New Zealand, a piece of chicken breast on a bun is known as a chicken burger, which would generally not be considered to be a burger in the United States; where it would generally be called a chicken sandwich, but in Australian English and New Zealand English a sandwich requires sliced bread (not a bun), so it would not be considered a sandwich.Hamburgers are typically sold at fast-food restaurants, diners, and specialty and high-end restaurants. There are many international and regional variations of hamburgers.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Hamburguesas
Charlie Nagreen,"Charles R. Nagreen (2 May 1870 – 5 June 1951), known as ""Hamburger Charlie"", was an American claimant to the title of inventor of the hamburger.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Hamburguesas
Whopper,"The Whopper is the signature hamburger and an associated product line sold by international fast food restaurant chain Burger King and its Australian franchise Hungry Jack's. Introduced in 1957, the hamburger has undergone several reformulations, including changes to portion size and bread used. The hamburger is well known in the fast food industry, with Burger King advertising itself as ""the Home of the Whopper"" and naming its kiosk stores the BK Whopper Bar. In response to the Whopper, Burger King's competitors have developed similar products designed to compete against it.
Burger King sells several variants that are either seasonal or tailored to local tastes or customs. To promote the product, the restaurant occasionally releases limited-time variants. It is often at the center of advertising promotions, product tie-ins, and corporate practical jokes and hoaxes.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Hamburguesas
Perrito caliente,"A hot dog (less commonly spelled hotdog) is a food consisting of a grilled or steamed sausage served in the slit of a partially sliced bun.  The term hot dog can also refer to the sausage itself. The sausage used is a wiener (Vienna sausage) or a frankfurter (Frankfurter Würstchen, also just called frank). The names of these sausages also commonly refer to their assembled dish. Some consider a hot dog to technically be a sandwich. Hot dog preparation and condiments vary worldwide. Typical condiments include mustard, ketchup, relish, onions in tomato sauce, and cheese sauce. Common garnishes include sauerkraut, diced onions, jalapeños, chili, grated cheese, coleslaw, bacon, and olives. Hot dog variants include the corn dog and pigs in a blanket. The hot dog's cultural traditions include the Nathan's Hot Dog Eating Contest and the Oscar Mayer Wienermobile.
These types of sausages were culturally imported from Germany and became popular in the United States. It became a working-class street food in the U.S., sold at stands and carts. The hot dog became closely associated with baseball and American culture. Although particularly connected with New York City and its cuisine, the hot dog eventually became ubiquitous throughout the US during the 20th century. Its preparation varies regionally in the country, emerging as an important part of other regional cuisines, including Chicago street cuisine.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Perritos calientes
Bagel dog,"A bagel dog is a food item consisting of a full-size or miniature hot dog wrapped in bagel-style breading before or after cooking. They are similar in concept to a corn dog or pigs in a blanket. Bagel dogs are commonly available for purchase at prepared-food concession stands and frozen in grocery stores in the greater New York City, Chicago, and Cincinnati areas, but are more difficult to find elsewhere. Some bagel dogs are prepared using an actual bagel to wrap around the hot dog, rather than a bagel-like breading.
Preparation can include: boiling a hot dog, wrapping it in bagel dough, topping it with poppy seeds or sesame seeds, and then baking the whole product to cook the dough.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Perritos calientes
Chili dog,"A chili dog is a hot dog served in a bun and topped with a meat sauce, such as chili con carne. Additional toppings may include cheese, onions, and mustard.  The style has multiple regional variations in the United States, many calling for specific and unique sauce ingredients, types of hot dogs, or types of buns and referred to regionally under region-specific names.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Perritos calientes
Completo,"The completo (Spanish for ""complete"", ""total"") is a hot dog variation eaten in Chile, usually served with ingredients such as chopped tomatoes, avocados, mayonnaise, sauerkraut, salsa Americana, ají pepper and green sauce. It can be twice the size of an American hot dog.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Perritos calientes
Corn dog,A corn dog (also spelled corndog) is a sausage (usually a hot dog) on a stick that has been coated in a thick layer of cornmeal batter and deep fried. It originated in the United States and is commonly found in American cuisine.,Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Perritos calientes
Hot dog de Sonora,"The Sonoran hot dog is a style of hot dog that originated in Hermosillo, the capital of the Mexican state of Sonora, in the late 1980s. It is popular in Tucson, Phoenix, and elsewhere in southern Arizona.  It consists of a hot dog that is wrapped in bacon and grilled, served on a bolillo-style hot dog bun, and topped with pinto beans, onions, tomatoes, and a variety of additional condiments, often including mayonnaise, mustard, and jalapeño salsa.The Sonoran hot dog is prepared and sold by vendors called ""dogueros"" at street carts. It was estimated in 2009 that over 200 places in Tucson purvey the Sonoran hot dog, and that Phoenix has even more.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Perritos calientes
Ketwurst,"Ketwurst is a form of hot dog created in the German Democratic Republic. The word ""Ketwurst"" comes from a combination of Ketchup and Wurst (German for ""sausage"").
Its preparation involves the heating of a special Bockwurst, larger than regular hot dogs, in water. A long roll is pierced by a hot metal cylinder, which creates an appropriate sized hole. The sausage is then dunked in ketchup and put inside of the roll.
The Ketwurst was invented at the State Gastronomical Research Center — like the Grilletta, a hamburger-like meatball-in-a-bun — around 1977–1978. At that time, restaurants at the Berlin TV Tower were incapable of handling the large numbers of visitors, so a take-away food was needed. It is often considered the archetypical East German fast food, but until German reunification, it was actually rarely seen outside the Berlin city center.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Perritos calientes
Perrito vegetal,"A vegetarian hot dog is a hot dog produced completely from non-meat products. Unlike traditional home-made meat sausages, the casing is not made of intestine, but of cellulose or other plant based ingredients. The filling is usually based on some sort of soy protein, wheat gluten, or pea protein. Some may contain egg whites, which would make them unsuitable for a lacto-vegetarian or vegan diet.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Perritos calientes
Pigs in blankets,"Pigs in a blanket (also pigs in blankets) is a variety of different sausage-based  dishes. Smaller versions of the dish are commonly served as an appetizer or hors d'oeuvre, sometimes with a mustard or aioli dipping sauce, or are accompanied by other foods during the main course.
In the United Kingdom the term is commonly used for small sausages (usually cocktail sausages) wrapped in bacon; in the United States it typically refers to hot dogs wrapped in croissant pastry.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Perritos calientes
Pizza,"Pizza (Italian: [ˈpittsa], Neapolitan: [ˈpittsə]) is a dish of  Italian origin consisting of a usually round, flat base of leavened wheat-based dough topped with tomatoes, cheese, and often various other ingredients (such as various types of sausage, anchovies, mushrooms, onions, olives, vegetables, meat, ham, etc.), which is then baked at a high temperature, traditionally in a wood-fired oven. A small pizza is sometimes called a pizzetta. A person who makes pizza is known as a pizzaiolo.
In Italy, pizza served in a restaurant is presented unsliced, and is eaten with the use of a knife and fork. In casual settings, however, it is cut into wedges to be eaten while held in the hand.
The term pizza was first recorded in the 10th century in a Latin manuscript from the Southern Italian town of Gaeta in Lazio, on the border with Campania. Modern pizza was invented in Naples, and the dish and its variants have since become popular in many countries. It has become one of the most popular foods in the world and a common fast food item in Europe, North America and Australasia; available at pizzerias (restaurants specializing in pizza),  restaurants offering Mediterranean cuisine, via pizza delivery, and as street food. Various food companies sell ready-baked pizzas, which may be frozen, in grocery stores, to be reheated in a home oven.
In 2017, the world pizza market was US$128 billion, and in the US it was $44 billion spread over 76,000 pizzerias.  Overall, 13% of the U.S. population aged 2 years and over consumed pizza on any given day.The Associazione Verace Pizza Napoletana (lit. True Neapolitan Pizza Association) is a non-profit organization founded in 1984 with headquarters in Naples that aims to promote traditional Neapolitan pizza. In 2009, upon Italy's request, Neapolitan pizza was registered with the European Union as a Traditional Speciality Guaranteed dish, and in 2017 the art of its making was included on UNESCO's list of intangible cultural heritage.Raffaele Esposito is often considered to be the father of modern pizza.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Calzone,"A calzone (UK: , US: , Italian: [kalˈtsoːne]; ""stocking"" or ""trouser"") is an Italian oven-baked folded pizza, often described as a turnover, made with leavened dough. It originated in Naples in the 18th century. A typical calzone is made from salted bread dough, baked in an oven and is stuffed with salami, ham or vegetables, mozzarella, ricotta and Parmesan or pecorino cheese, as well as an egg. Different regional variations in or on a calzone can often include other ingredients that are normally associated with pizza toppings. The term usually applies to an oven-baked turnover rather than a fried pastry (i.e. panzerotti), though calzoni and panzerotti are often mistaken for each other.A calzone is similar to a stromboli, an Italian-American pizza turnover, and the two are sometimes confused. Unlike strombolis, which are generally rolled or folded into a cylindrical or rectangular shape, calzones are always folded into a crescent shape, and typically do not contain tomato sauce inside.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Cortador de pizza,A pizza cutter (also known as a roller blade) is a utensil that is used to cut pizzas.,Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Efecto pizza,"In religious studies and sociology, the pizza effect  is the phenomenon of elements of a nation's or people's culture being transformed or at least more fully embraced elsewhere, then re-exported to their culture of origin, or the way in which a community's self-understanding is influenced by (or imposed by, or imported from) foreign sources.Related phrases include ""hermeneutical feedback loop"", ""re-enculturation"", and ""self-orientalization"". The term ""pizza effect"" was coined by the Austrian-born Hindu monk and professor of Anthropology at Syracuse University, Agehananda Bharati, who wrote the following in 1970, based on his analysis of this phenomenon.

The original pizza was a simple, hot-baked bread without any trimmings, the staple of the Calabrian and Sicilian contadini from whom well over 90% of all Italo-Americans descend. After World War I, a highly elaborated dish, the U.S. pizza of many sizes, flavors, and hues, made its way back to Italy with visiting kinsfolk from America. The term and the object have acquired a new meaning and a new status, as well as many new tastes in the land of its origin, not only in the south, but throughout the length and width of Italy.: 273 
Although Bharati's knowledge of pizza history was incorrect, the term 'pizza effect' nonetheless stuck.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Flammkuchen,"Flammekueche (Alsatian), or tarte flambée (French), is a specialty of the region of Alsace. It is composed of bread dough rolled out very thinly in the shape of a rectangle or oval, which is covered with fromage blanc or crème fraîche, thin-sliced onions and lardons. 

The name of the dishes varies in local dialects; it is called Flàmmeküeche, or Flàmmaküacha in Alsatian, or Flammkuche in Lorraine Franconian - compare (standard-)German Flammkuchen. All these names translate as ""pie baked in the flames"". Contrary to what the direct translation would suggest, tarte flambée is not flambéed but is cooked in a wood-fire oven.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Guardapizza,"A pizza saver (sometimes referred to as pizza table, pizza stool, pizza bone, pizza chair, pizza lofter, package saver, or pizza ottoman) is an object used to prevent the top of a food container, such as a pizza box or cake box, from collapsing in at the center and touching the food inside.Another main reason the Pizza Table is used, is to keep the cheese and toppings in place and is especially good for the delivery driver, so the pizza will be in perfect condition when it reaches the customer. Also, another use is to keep from touching another slice of pizza while pulling them apart.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Historia de la pizza,"The history of pizza begins in antiquity, as various ancient cultures produced basic flatbreads with several toppings.
A precursor of pizza was probably the focaccia, a flatbread known to the Romans as panis focacius, to which toppings were then added. Modern pizza evolved from similar flatbread dishes in Naples, Italy, in the 18th or early 19th century.The word pizza was first documented in 997 AD in Gaeta and successively in different parts of Central and Southern Italy. Pizza was mainly eaten in Italy and by emigrants from there. This changed after World War II when Allied troops stationed in Italy came to enjoy pizza along with other Italian foods.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Nudo de ajo,"Garlic knots are a type of garlic bread found primarily in pizzerias around New York City and the surrounding regions. They were developed in the 1940s in Brooklyn. Many pizzerias claim to be the progenitors of the baked good.As they are a way to make use of scraps, garlic knots tend to be the least expensive item on a pizzeria menu, often provided as complimentary with larger orders.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Pizza box,"In computing, a pizza box is a style of case for computers or network switches. Cases of this type tend to be wide and flat, normally 1 to 3 inches or 4 to 9 cm in height, thus resembling pizza delivery boxes.
The Data General Aviion Unix server was advertised in 1991 with the tagline ""Who just fit mainframe power in a pizza box?"", but most computers generally referred to as pizza box systems were high-end desktop systems such as Sun Microsystems workstations sold in the 1990s, most notably the SPARCstation 1 and SPARCstation 5. Other notable examples have been among the highest-performing desktop computers of their generations, including the SGI Indy, the NeXTstation, and the Amiga 1000, but the form factor was also seen in budget and lower-end lines such as the Macintosh LC family.

The original SPARCstation 1 design included an expansion bus technology, SBus, expressly designed for the form factor; expansion cards were small, especially in comparison to other expansion cards in use at the time such as VMEbus, and were mounted horizontally instead of vertically. PC-compatible computers in this type of case typically use the PCI expansion bus and are usually either a) limited to one or two horizontally placed expansion cards or b) require special low-profile expansion cards, shorter than the PCI cards regular PCs use.The density of computing power and stackability of pizza box systems also made them attractive for use in data centers. Systems originally designed for desktop use were placed on shelves inside of 19-inch racks, sometimes requiring that part of their cases be cut off in order for them to fit. Since the late 1990s, pizza boxes have been a common form factor in data centers or industrial applications where rack space and density are critical. Servers in this form factor, as well as higher-end Ethernet switches, are now designed for rack mounting. Rack mount 1U computers come in all types of configurations and depths.
The pizza box form factor for smaller desktop systems and thin clients remains in use, though it is increasingly being superseded by nettops or All-in-One PC designs that embed the already size-reduced computer onto the keyboard or display monitor.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Pizza estilo Detroit,Detroit-style pizza is a rectangular pizza with a thick crust that is crispy and chewy. It is traditionally topped with tomato sauce and Wisconsin brick cheese that goes all the way to the edges. This style of pizza is often baked in rectangular steel trays designed for use as automotive drip pans or to hold small industrial parts in factories. The style was developed during the mid-twentieth century in Detroit before spreading to other parts of the United States in the 2010s. The dish is one of Detroit's iconic local foods.,Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Pizza farm,"A pizza farm  can be both a farm-based food-service establishment that sells pizza or a demonstration farm that educates visitors about agriculture by growing pizza ingredients, sometimes on a circular piece of land partitioned into plots shaped like pizza slices.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Pizza frita,"Deep-fried pizza is a dish consisting of a pizza that instead of being baked in an oven is deep-fried, resulting in a different flavour and nutritional profile. This technique is known in both Scotland and Italy, but there are numerous differences between the Scottish and Italian variants, which likely developed independently.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Pizza iraní,"Iranian pizza (Persian: پیتزای ایرانی) also known as Persian pizza (پیتزای پارسی) refers to the various styles of pizza and its preparation rather than its toppings. It is characterized by its thick bread and large amounts of cheese. Iranian pizza is served in Iran and places affected by the Iranian diaspora. It is usually made with minced meat, beef sausage, bell pepper, mushroom, mozzarella cheese, and Persian spices.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Pizza-ghetti,"Canada has many of its own pizza chains, both national and regional, and many distinctive regional variations and types of pizza resulting from influences of local Canadian cuisine. The ""Canadian pizza"" toppings typically include tomato sauce, mozzarella cheese, bacon, pepperoni, and mushrooms; although variations exist, this recipe is also known internationally by that name. The typical preparation of the same recipe is often referred to in Québécois as pizza québécoise.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
